lagtime	NRF_p<2.40381|all	NRF_p=2.40381-4.81333|all	NRF_p=4.81333-7.24129|all	NRF_p=7.24129-9.65761|all	NRF_p=9.65761-12.4928|all	NRF_p>12.4928|all	se_p<2.40381|all	se_p=2.40381-4.81333|all	se_p=4.81333-7.24129|all	se_p=7.24129-9.65761|all	se_p=9.65761-12.4928|all	se_p>12.4928|all
32	0.00980815695963501	0.0174960174180186	0.0132351746767275	-0.00344785886906407	0.0236106160984864	0.0492603102626031	0.00178819396144322	0.00377043393368175	0.0079825924525246	0.014961771831242	0.0218067411694043	0.0313538049653343
33	0.00888339087082883	0.016697196023251	0.00910066594608593	0.000670605478814051	0.0628116720770841	0.0887070115777706	0.00178835980672561	0.00377059653128054	0.00798235734030697	0.0149622734465934	0.0218100485222415	0.0313610384742045
34	0.0094528689978674	0.0147427070477759	0.00604397178392398	-0.00176008708366961	0.0322030484273654	0.0987693362185851	0.00178839989169452	0.00377163251884383	0.00798222816499028	0.0149624269792414	0.0218120414170962	0.0313638551509883
35	0.00801100149066205	0.0122517762054017	0.0183824670515801	0.0140840764825038	0.00821344083947233	0.0661091664318418	0.00178854300563743	0.00377033589538059	0.00798157554108617	0.0149625635106756	0.0218142869941238	0.031365684909432
36	0.00771759507676056	0.013108599717481	0.0240547996653562	0.0261479772320805	0.0130563836468465	0.0313113253230712	0.00178802594671091	0.00376718767079197	0.00797994049618986	0.0149610115924746	0.0218148207522348	0.0313663136251937
37	0.00848709428814546	0.0129786056711216	0.0171906211385836	0.0181814720878388	0.0042439817481366	0.00497275155089005	0.00178791149287636	0.00376609872589269	0.00797743763832468	0.014961015563191	0.0217811866229138	0.031361073513924
38	0.0089417937660405	0.0102506524845249	0.00687438802948267	0.00797315810264303	0.00124497316125327	0.0133870578199511	0.00178754488457136	0.00376558417064382	0.00797379265455734	0.0149604005632784	0.0217607708948511	0.0313604013634279
39	0.00945454042366222	0.00961183803079165	0.000117101644360992	-0.000720827130120465	0.00154896633737038	0.00110939181601183	0.00178769407975164	0.00376536036605534	0.00797052148100698	0.0149597355048585	0.0217434577341641	0.031357853823611
40	0.00934548771141175	0.00897836749490578	0.000123286275379707	0.00483569839228423	0.00864507639096836	0.0191796781798314	0.00178766015385601	0.00376507460643836	0.00796866470756356	0.0149589934555412	0.0217285466411097	0.0313568504014972
41	0.0101879485567921	0.0135781172923689	0.00573491881923808	0.0111499989370487	0.0323896391124612	0.0697901953526113	0.00178763738993671	0.00376493587662374	0.00796663872774182	0.014958611682786	0.0217133483944769	0.0313548257983411
42	0.0106963420054479	0.0128830618296986	0.00102549871164239	0.0114474431922401	0.036950757583512	0.0628315364592745	0.00178737766721817	0.00376382848556579	0.00796596915595998	0.0149581288294705	0.0216992723921463	0.0313544454730958
43	0.0127068261664848	0.017037593060366	0.00514759365729125	0.0255993506694254	0.0378194058220567	0.0399455434731452	0.0017864895837116	0.00376373841083507	0.00796490263678678	0.0149583867719174	0.0216901220549305	0.0313537872501379
44	0.00876688660864366	0.0104350216280632	0.00317323468954196	0.0124158691901402	0.0250672155934293	0.0461877908509138	0.00178579959440988	0.0037652993449699	0.00796474782588545	0.0149557748952629	0.0216768175089476	0.0313533520838453
45	0.00779727781180813	0.00988538099502548	0.00802722752717726	0.00300189768411413	0.0304266456843996	0.075120881054573	0.00178530868134476	0.00376790686250225	0.00796346149800174	0.0149563003807497	0.02167074249571	0.0313545825155207
46	0.00580647309529279	0.00621714334579632	0.00373253068653624	0.00364118463340592	0.0319149508661141	0.066888164994261	0.00178370188577053	0.00376947222919698	0.00796262862250225	0.0149568309121328	0.0216668564461655	0.0313543297556863
47	0.00533878217716323	0.00507031382112125	-0.00470160832120632	0.00640201487252865	0.0243702324953141	0.0381679413015119	0.00178107075710401	0.00377045518939026	0.00796029148217476	0.0149551075967117	0.0216646852887533	0.0313509373741001
48	0.00579800904625062	0.00798486950819561	-0.00639652930678878	0.00370998851239494	0.0132149207163963	0.0109395858975235	0.00177640365527896	0.00376908754679179	0.00795948056616967	0.0149507451893309	0.0216618728273082	0.031348238851765
49	0.00666552815069657	0.00977173254578013	-0.00222716105853502	0.00848412810582185	0.00101709511567556	-0.00418810076586544	0.00176286348815696	0.00375952977325826	0.00795478136668251	0.0149407636721788	0.0216549551567478	0.0313450128215952
50	0.00684297709990394	0.0078724240020006	-0.00592751823634097	0.00653439151974486	-9.97380344701683e-05	-0.0140888575215298	0.00174395002167594	0.00375071025173135	0.00795129666650577	0.0149259224548017	0.0216386036850048	0.0313223261464329
