lagtime	NRF_p<2.14472|all	NRF_p=2.14472-4.29832|all	NRF_p=4.29832-6.45168|all	NRF_p=6.45168-8.61413|all	NRF_p=8.61413-11.0667|all	NRF_p>11.0667|all	se_p<2.14472|all	se_p=2.14472-4.29832|all	se_p=4.29832-6.45168|all	se_p=6.45168-8.61413|all	se_p=8.61413-11.0667|all	se_p>11.0667|all
31	0.012980929915356	0.0171548622312248	0.0179235306959176	0.0244927580455899	0.0151217371030111	0.0423178787508134	0.00214394646439239	0.00427958305430977	0.00761548168952505	0.0138664413786158	0.0205985635474968	0.0323555717012555
32	0.0108202807112204	0.0154950555786258	0.0143665333252432	0.00565841230585755	0.0188463799911567	0.0555416985255931	0.00214319759220396	0.00427817591503365	0.00761566094126407	0.0138643064919603	0.0206030468573941	0.0323650354492871
33	0.00922312867082014	0.0155079747200496	0.010648636903412	-0.00162783663711478	0.0534959646525737	0.105117211616443	0.00214313940668565	0.00427737738662241	0.00761561808119346	0.0138626462034957	0.0206044629392353	0.0323767963617295
34	0.00948367213217566	0.0142353163941944	0.00666093608198765	-0.00376084736821588	0.0370347417852555	0.122484176276378	0.0021428756515141	0.00427577028783458	0.00761375773665292	0.0138626541563443	0.0206060687134259	0.0323837140338663
35	0.00796964237521396	0.00874610206930744	0.0139644076743112	0.0210339608898185	0.0271087826349948	0.0852119050240916	0.00214268690838068	0.00427424501400877	0.00761333906987909	0.0138623053047779	0.0206071797789457	0.0323882377649927
36	0.00829398737929819	0.00890083696705759	0.0193967031067238	0.0358673171257522	0.0292474327906618	0.0553713401546452	0.00214211176384811	0.0042706230803756	0.00761091970355954	0.0138610476883917	0.0206070389908253	0.0323911405180818
37	0.00912274093582825	0.0105701861496704	0.0147064058469031	0.0266825386537833	0.0162837283487334	0.0272422058314835	0.00214167798649986	0.00427003511583114	0.00760813492735745	0.0138590471855336	0.0206054418685798	0.0323927765554407
38	0.00899631829109326	0.00901126805025206	0.00679083286266189	0.0161720212349036	0.0110562767828336	0.0215815930753077	0.00214137029365578	0.0042688737686731	0.00760246525370071	0.0138570651093343	0.020603684295306	0.0323968792154112
39	0.0101961981288331	0.00986714142243939	0.00309441286897372	0.00679700926673096	0.00481849068634955	0.00998309411025272	0.00214109397452991	0.00426863698418768	0.00759687135751481	0.013855261358476	0.0206022482379126	0.0323976581201164
40	0.0094177962498208	0.00869243506563572	0.00195836065019838	0.00512027806906845	0.00426452278955665	0.0216463521136783	0.00214081155508938	0.00426820107138934	0.00759405229763991	0.0138545049810786	0.0206009049749711	0.0323995954533236
